/home/prateek119/MusicData/EnglishSongs1/1812 Overture (Tchaikovsky)--BbT0E990IQ.mp3,,,
/home/prateek119/MusicData/EnglishSongs1/Dua Lipa - New Rules (Official Music Video)-k2qgadSvNyU.mp3,Dua Lipa,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Duffy - Rockferry-6zQP6vgWiek.mp3,Duffy,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Duffy - Warwick Avenue-ScSHEnFNRck.mp3,Duffy,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Dvořák - The Water Goblin-FIDTah3SvCU.mp3,Dvořák,Hard rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Ed Sheeran - Beautiful People (feat. Khalid) [Official Video]-mj0XInqZMHY.mp3,Ed Sheeran,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/EnglishSongs1/Ed Sheeran & Justin Bieber - I Don't Care [Official Video]-y83x7MgzWOA.mp3,Ed Sheeran & Justin Bieber,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Ed Sheeran - Photograph (Official Music Video)-nSDgHBxUbVQ.mp3,Ed Sheeran,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Ed Sheeran - Shape of You [Official Video]-JGwWNGJdvx8.mp3,Ed Sheeran,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Ed Sheeran - Thinking Out Loud [Official Video]-lp-EO5I60KA.mp3,Ed Sheeran,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs1/Edvard Grieg, In the Hall of the Mountain King from 'Peer Gynt'-xrIYT-MrVaI.mp3","Edvard Grieg, In the Hall of the Mountain King from 'Peer Gynt'-xrIYT-MrVaI","=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Edvard Grieg - Lyric Pieces Op.12 No.2 ''Vals' - BALÁSZ SZOKOLAY-DiN-CHx9XVg.mp3,Edvard Grieg,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Edvard Grieg - Lyric Pieces Op.71 No.3 'Smatrold' (Puck) - BALÁSZ SZOKOLAY-ueuIvEihOSE.mp3,Edvard Grieg,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs1/Edvard Grieg - Peer Gynt - Suite No. 1, Op. 46 - III. Anitra's Dance-gcEnSITNaGM.mp3",Edvard Grieg,"=AI(""genre of A2"")",English
"/home/prateek119/MusicData/EnglishSongs1/Edvard Grieg - Peer Gynt - Suite No. 1, Op. 46 - I. Morning Mood-kzTQ9fjforY.mp3",Edvard Grieg,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Ellie Goulding - Burn (Official Video)-CGyEd0aKWZE.mp3,Ellie Goulding,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Ellie Goulding - Love Me Like You Do (Official Video)-AJtDXIazrMo.mp3,Ellie Goulding,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/EMEL MATHLOUTHI - KELMTI HORRA - The 2015 Nobel Peace Prize Concert-wJ79iEfus8E.mp3,EMEL MATHLOUTHI,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Emel Mathlouthi - kelmti horra-UmhDz5R-gWI.mp3,Emel Mathlouthi,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Eminem - Just Lose It (Official Music Video)-9dcVOmEQzKA.mp3,Eminem,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Eminem - Love The Way You Lie ft. Rihanna-uelHwf8o7_U.mp3,Eminem,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Eminem - My Name Is-sNPnbI1arSE.mp3,Eminem,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs1/Enrique Iglesias - Bailando (English Version) ft. Sean Paul, Descemer Bueno, Gente De Zona-b8I-7Wk_Vbc.mp3",Enrique Iglesias,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Entry Of The Gladiators - Julius Fucik-_B0CyOAO8y0.mp3,Entry Of The Gladiators,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Eric Clapton - Tears In Heaven (Official Video)-JxPj3GAYYZ0.mp3,Eric Clapton,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Erik Satie - Gymnopédie No.1-S-Xm7s9eGxU.mp3,Erik Satie,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Estelle - American Boy [Feat. Kanye West] [Video]-Ic5vxw3eijY.mp3,Estelle,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Eurythmics - Sweet Dreams (Are Made Of This) (Official Video)-qeMFqkcPYcg.mp3,Eurythmics,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs1/Fall Out Boy - Sugar, We're Goin Down (Concept Version)-uhG-vLZrb-g.mp3",Fall Out Boy,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/F.Chopin - Etude Op.10 No.1 in C Major (Allegro) - Sviatoslav Richter-ixX8aukn40U.mp3,F.Chopin,Hard rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/F. Chopin - Etude Op.10 No.4 - Vladimir Horowitz-vCz8iNIyGK4.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs1/F. Chopin - Prelude No.10 in C sharp Minor, Op.28 - Evgeny Kissin-9bN7WOr44IE.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs1/F. Chopin - Prelude No.16 in B flat Minor, Op.28 - Evgeny Kissin-MtGXEgae9TY.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs1/F. Chopin - Prelude No.6 in B Minor, Op.28 - Evgeny Kissin-r9F4zDhgHcQ.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs1/F. Chopin - Prelude No.8 in F sharp Minor, Op.28 - Evgeny Kissin-Us8q8wi_Pk0.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Fergie - Big Girls Don't Cry (Official Music Video)-agrXgrAgQ0U.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Fifth Harmony - Work from Home ft. Ty Dolla $ign-5GL9JoH4Sws.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Fifth Harmony - Worth It ft. Kid Ink-YBHQbu5rbdQ.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Flight Of The Bumblebee - Rimsky-Korsakov-aYAJopwEYv8.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Florence + The Machine - Spectrum-iC-_lVzdiFE.mp3,,Hard rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Foo Fighters - The Pretender-SBjQ9tuuTJQ.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Foster The People - Pumped up Kicks (Official Music Video)-SDTZ7iX4vTQ.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Franz Ferdinand - Take Me Out (Official Video)-GhCXAiNz9Jo.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Franz Liszt La Campanella-WqrusoQ6xVM.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/EnglishSongs1/Franz Liszt - Liebestraum - Love Dream-KpOtuoHL45Y.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Franz Liszt - Un Sospiro-3JXMdpGpfBU.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Franz Schubert - Marche Militaire-PKUPBr0eY6Y.mp3,,Hard Rock / Heavy Metal,"=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Franz von Suppé - Light Cavalry - Overture-aF5nhMIyeqI.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Frederic Chopin- Nocturne no. 19 op. 72 no. 1 E Minor-fwR2bmhj0S0.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs1/Frédéric Chopin - Prelude in C Minor (op. 28, no. 20)-7zQYuhR-TUQ.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Frédéric Chopin - Prelude in E-Minor (op.28 no. 4)-ef-4Bv5Ng0w.mp3,,Rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Frédéric Chopin - Waltz no. 19 op. posth. in A Minor-kKLDMYUPeMs.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Frederice Chopin - Polonaise No. 6 In A Flat major Op. 53.-PLoX1ZJeeoQ.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Frederice Chopin - Prelude No. 15 in D flat major Op. 28.-K5yXhy11IVg.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/EnglishSongs1/FRØDER - OVER THE SEA - The 2016 Nobel Peace Prize Concert-r3JcI2JWF8U.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Fryderyk Chopin nocturne op 9 nr 2-QOthU_Aim3o.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/F. Schubert - Moment Musical Op.94 (D.780) No.3 in F Minor - Alfred Brendel-mwcnhmAY8bI.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Fun. - We Are Young ft. Janelle Monáe [OFFICIAL VIDEO]-Sv6dMFF_yts.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs1/Gabriel FAURE' - Pavane, Op. 50 - Paintings By 'CLAUDE MONET'-mpgyTl8yqbw.mp3",,Hard Rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Gabriel Fauré - Requiem - 'In Paradisum'-6-i1ESIRKdA.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs1/Gabriel Fauré - Sicilienne, for cello & piano, Op. 78-U5Y0uQLgriA.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Galantis - No Money (Official Video)-xUVz4nRmxn4.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Gioachino Rossini - The Barber Of Seville - Overture-OloXRhesab0.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Girls Aloud - The Promise-xPrZ4yAdj8I.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/EnglishSongs1/Glenn Gould - Pathetique pt. II (Beethoven)-5cELMIRPiZw.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Gnarls Barkley - Crazy (Official Video)--N4jf6rtyuw.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs1/gnash - i hate u, i love u ft. olivia o'brien (music video)-BiQIc7fG9pA.mp3",,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/EnglishSongs1/Good Riddance (Time Of Your Life) [Official Music Video]-CnQ8N1KacJc.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Goo Goo Dolls - Iris [Official Music Video]-NdYWuo9OFAw.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Gorillaz Dare-DNG_lFShmkE.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Gorillaz - Feel Good Inc. (Remastered)-H8Qp38qT-xI.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Gotye - Somebody That I Used To Know (feat. Kimbra) - official music video-8UVNT4wvIGY.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Grant Knoche - DIAL TONE (Official Music Video)-zUkPc-20gbg.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Green Day - American Idiot [OFFICIAL VIDEO]-Ee_uujKuJMI.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/EnglishSongs1/Green Day-Wake Me Up When September Ends lyrics-jVO8sUrs-Pw.mp3,,Hard rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Grieg- Anitra's Dance-ZK6mzxQUQog.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Grieg - Lyric Pieces Op. 12 - No. 3 Vaegtersang - Marco Podestà-4Hnu7dLbXqs.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Guns N' Roses - Sweet Child O' Mine (Official Music Video)-1w7OgIMMRc4.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Gwen Stefani - The Sweet Escape (Official Music Video) ft. Akon-O0lf_fE3HwA.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Haendel - Sarabande-klPZIGQcrHA.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/HALSEY - CASTLE - The 2016 Nobel Peace Prize Concert-uxBJgqVmA8I.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/EnglishSongs1/HALSEY - COLORS - The 2016 Nobel Peace Prize Concert-JH5TO2R-1vE.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Handel - Largo (from 'Xerxes') Opera-uMlxM69ZJFA.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Hanson - MMMBop (Official Video)-NHozn0YXAeE.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs1/Haydn - Sonata in E Minor, HobXVI-34-NT76fsQ9J34.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/HIGHASAKITE - Golden Ticket - The 2016 Nobel Peace Prize Concert-1v40QJd2PJ0.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs1/HIGHASAKITE - Lover, Where Do You Live - The 2016 Nobel Peace Prize Concert-XuQPaSARXL4.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Holst - The Planets - Mars-iY8rnDZSNvg.mp3,,Hard rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Hugo Alfvén - Stemning (Alle de voksende skygger) - for SSAATBB choir-M5Hjfwwm68M.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Hugo Alfvén - Swedish Rhapsody No. 1 - 'Midsommarvaka'-FN-n-UzG_dg.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/ICONA POP - 'ALL NIGHT_I LOVE IT' MEDLEY - The 2016 Nobel Peace Prize Concert-A8F_bgvC0iQ.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/ICONA POP - BRIGHTSIDE - The 2016 Nobel Peace Prize Concert-cAQ9uuIQ6Qo.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Imagine Dragons - Believer-7wtfhZwyrcc.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Imagine Dragons - Demons (Official Video)-mWRsgZuwf_8.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Imagine Dragons - It's Time-sENM2wA_FTg.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Imagine Dragons - Thunder-fKopy74weus.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs1/Isabel Mourão - Lyric Pieces - Fairy Dance, Op. 12, No. 4 (Grieg)-FhwIUg4EVkg.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/I. Stravinsky. The Rite of Spring. (Adoration of de Earth)-iqrlDcIg8Ns.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/I Will Survive-ZBR2G-iI3-I.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Jacques Offenbach - Orpheus in the Underworld Overture-y4hs7vW8SV0.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Jaimie Steck- 6th Sense Official Music Video-5-859sirSwU.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/James Blunt - 1973 (Video)-uWeqeQkjLto.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/James Blunt - Wisemen [OFFICIAL VIDEO]-cueB7j4ZGrM.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/James Blunt 'You're Beautiful' & 'Bonfire Heart' - Nobel Peace Prize Concert-J43Z9XKj4DA.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/James Blunt - You're Beautiful (Video)-oofSnsGkops.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/James Morrison - I Won't Let You Go (Official Video)-sgRb_lfIZ6A.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/JASON DERULO - CHEYENNE - The 2015 Nobel Peace Prize Concert-S1j4TpR0C34.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Jason Derulo - 'Talk Dirty' feat. 2 Chainz (Official HD Music Video)-RbtPXFlZlHg.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Jason Derulo - Too Hot [OFFICIAL MUSIC VIDEO]-lvPihZ4MoxI.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Jason Derulo 'Trumpets' (Official HD Music Video)-oOAfz0H4f00.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/JASON DERULO - WANT TO WANT ME - The 2015 Nobel Peace Prize Concert-UkMv4dQsJUY.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Jason Mraz - I'm Yours (Official Video)-EkHTsc9PU2A.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/JAY LENO - PART 1 - OPENING MONOLOGUE - The 2015 Nobel Peace Prize Concert-wdBpF2W35rE.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/JAY LENO - PART 2 - MONOLOGUES - The 2015 Nobel Peace Prize Concert-R5ly3gmVDXo.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Jennifer Lopez - On The Floor ft. Pitbull-t4H_Zoh7G5A.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs1/Jessie J, Ariana Grande, Nicki Minaj - Bang Bang ft. Ariana Grande, Nicki Minaj-0HDdjwpPM3Y.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Jessie J - Who You Are-j2WWrupMBAE.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/EnglishSongs1/Joan Jett & the Blackhearts - I Love Rock N Roll-M3T_xeoGES8.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Johan Helmich Roman - Cantata - Bröllopsmusik - Aria & Duetto - I funnit ren vad andra leta-G42VXt4fCfw.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Johannes Brahms - Hungarian Dance No. 5-3X9LvC9WkkQ.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Johann Pachelbel - Canon in D Major-8Af372EQLck.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Johann Sebastian Bach - Bouree In E Minor-APNI2CC0k6A.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Johann Sebastian Bach - Cello suite No.1 Prelude in G - Major-zuHQgmoSKGs.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Johan Roman Drottningholm Music (Selections Part 1)-pvxdsdtKVpk.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Johan Roman Drottningholm Music (Selections Part 2)-FYVf1XwS_pE.mp3,,Hard rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/John Legend - All of Me (Edited Video)-450p7goxZqg.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/John Lennon - (Just Like) Starting Over-utc09QGs-3c.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/John Mellencamp - Jack And Diane--uq-Pf13HQo.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/John Newman - Love Me Again-CfihYWRWRTQ.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/John Philip Sousa - Stars and Stripes Forever-0zH_xjCK1LA.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/John Philip Sousa - The Liberty Bell - March-ov1kjVvYpWk.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Jonas Blue - Perfect Strangers ft. JP Cooper (Official Video)-Ey_hgKCCYU4.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs1/Jordin Sparks, Chris Brown - No Air (Official Video) ft. Chris Brown-WBKnpyoFEBo.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs1/Journey - Don't Stop Believin' (Live in Japan)-2NQIPVqLMUg.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs1/J S Bach Chromatic Fantasy BWV 903, Robert Hill harpsichord-5D3sOSFEOhE.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
